Date,Open,High,Low,Close,Adj Close,Volume,% Change
2012-01-04T00:00:00.000,1.880666971,1.911332965,1.833333015,1.847332954,1.847332954,9451500,-1.317682953
2012-01-05T00:00:00.000,1.850667,1.861999989,1.789999962,1.807999969,1.807999969,15082500,-2.129176865
2012-01-06T00:00:00.000,1.813333035,1.852666974,1.760666966,1.79400003,1.79400003,14794500,-0.774332921
2012-01-09T00:00:00.000,1.799999952,1.832666993,1.741333008,1.816666961,1.816666961,13455000,1.263485551
2012-01-10T00:00:00.000,1.829332948,1.850667,1.816666961,1.841333032,1.841333032,10077000,1.357765153
2012-01-11T00:00:00.000,1.841333032,1.89199996,1.820000052,1.881999969,1.881999969,10084500,2.208559621
2012-01-12T00:00:00.000,1.898666978,1.907999992,1.853999972,1.883332968,1.883332968,10939500,0.070828815
2012-01-13T00:00:00.000,1.893332958,1.899999976,1.509333014,1.519333005,1.519333005,82506000,-19.32743541
2012-01-17T00:00:00.000,1.774667025,1.822667003,1.760666966,1.773332953,1.773332953,69774000,16.71785893
2012-01-18T00:00:00.000,1.779332995,1.792000055,1.75,1.787333012,1.787333012,18903000,0.789477134
2012-01-19T00:00:00.000,1.812667012,1.849333048,1.774000049,1.784000039,1.784000039,18694500,-0.186477422
2012-01-20T00:00:00.000,1.793333054,1.799999952,1.75999999,1.773332953,1.773332953,9934500,-0.597930797
2012-01-23T00:00:00.000,1.787333012,1.81400001,1.773332953,1.784667015,1.784667015,8919000,0.63913895
2012-01-24T00:00:00.000,1.775333047,1.84533298,1.762666941,1.827999949,1.827999949,12870000,2.428068318
2012-01-25T00:00:00.000,1.817999959,1.867333055,1.803333044,1.864667058,1.864667058,9168000,2.005859385
2012-01-26T00:00:00.000,1.871333003,1.972000003,1.866667032,1.929332972,1.929332972,19066500,3.467960315
2012-01-27T00:00:00.000,1.899999976,1.981333017,1.899999976,1.955332994,1.955332994,11226000,1.347617196
2012-01-30T00:00:00.000,1.965999961,1.973999977,1.90199995,1.971333027,1.971333027,10935000,0.818276604
2012-01-31T00:00:00.000,1.993332982,2,1.924667001,1.937999964,1.937999964,14346000,-1.690889498
2012-02-01T00:00:00.000,1.937999964,1.980000019,1.933333039,1.972000003,1.972000003,7848000,1.754388015
2012-02-02T00:00:00.000,1.981333017,2.058666945,1.973999977,2.016666889,2.016666889,12085500,2.265055084
2012-02-03T00:00:00.000,2.027333021,2.088666916,2.016666889,2.07666707,2.07666707,11467500,2.975215268
2012-02-06T00:00:00.000,2.073333025,2.126667023,2.069999933,2.119999886,2.119999886,9781500,2.08665201
2012-02-07T00:00:00.000,2.119999886,2.119999886,2.054666996,2.106667042,2.106667042,15324000,-0.628907759
2012-02-08T00:00:00.000,2.106667042,2.134000063,2.085999966,2.128667116,2.128667116,9355500,1.044307143
2012-02-09T00:00:00.000,2.133332968,2.193332911,2.095333099,2.171999931,2.171999931,19156500,2.035678329
2012-02-10T00:00:00.000,2.150666952,2.151333094,1.989333034,2.073333025,2.073333025,28113000,-4.54267539
2012-02-13T00:00:00.000,2.103332996,2.137332916,2.059999943,2.099333048,2.099333048,17368500,1.254020583
2012-02-14T00:00:00.000,2.115999937,2.25266695,2.093333006,2.211333036,2.211333036,27162000,5.335027173
2012-02-15T00:00:00.000,2.206666946,2.29399991,2.151333094,2.24000001,2.24000001,41427000,1.296366158
2012-02-16T00:00:00.000,2.233333111,2.300667048,2.169332981,2.278666973,2.278666973,33295500,1.726203724
2012-02-17T00:00:00.000,2.266000032,2.331332922,2.233333111,2.331332922,2.331332922,20650500,2.311261342
2012-02-21T00:00:00.000,2.324666977,2.324666977,2.253999949,2.299999952,2.299999952,17037000,-1.343993789
2012-02-22T00:00:00.000,2.299999952,2.314666986,2.166666985,2.28133297,2.28133297,24819000,-0.811607958
2012-02-23T00:00:00.000,2.266000032,2.331332922,2.237333059,2.302000046,2.302000046,12306000,0.905921073
2012-02-24T00:00:00.000,2.282000065,2.301332951,2.217999935,2.25,2.25,14398500,-2.258907243
2012-02-27T00:00:00.000,2.227333069,2.266666889,2.200000048,2.241333008,2.241333008,9090000,-0.385199653
2012-02-28T00:00:00.000,2.24266696,2.296000004,2.211333036,2.253999949,2.253999949,9183000,0.565152106
2012-02-29T00:00:00.000,2.253999949,2.274667025,2.209332943,2.227333069,2.227333069,8035500,-1.183091405
2012-03-01T00:00:00.000,2.233999968,2.299999952,2.220666885,2.29399991,2.29399991,10552500,2.993124039
2012-03-02T00:00:00.000,2.293333054,2.299999952,2.24733305,2.269332886,2.269332886,8250000,-1.075284463
2012-03-05T00:00:00.000,2.289999962,2.293333054,2.230667114,2.251332998,2.251332998,7005000,-0.793179686
2012-03-06T00:00:00.000,2.216666937,2.21866703,2.174666882,2.207333088,2.207333088,8607000,-1.954393703
2012-03-07T00:00:00.000,2.207999945,2.220666885,2.194000006,2.207999945,2.207999945,5473500,0.030210971
2012-03-08T00:00:00.000,2.207333088,2.232666969,2.202666998,2.204667091,2.204667091,9499500,-0.150944447
2012-03-09T00:00:00.000,2.213332891,2.354000092,2.213332891,2.315999985,2.315999985,23301000,5.049873235
2012-03-12T00:00:00.000,2.312666893,2.419332981,2.306667089,2.400666952,2.400666952,29449500,3.655741276
2012-03-13T00:00:00.000,2.434000015,2.439332962,2.366667032,2.405999899,2.405999899,15024000,0.222144383
2012-03-14T00:00:00.000,2.400000095,2.400000095,2.319999933,2.352667093,2.352667093,12772500,-2.216658681
2012-03-15T00:00:00.000,2.351999998,2.36533308,2.318666935,2.333333015,2.333333015,8574000,-0.821794035
2012-03-16T00:00:00.000,2.32666707,2.392667055,2.322000027,2.354666948,2.354666948,10939500,0.914311534
2012-03-19T00:00:00.000,2.350667,2.354666948,2.302666903,2.332000017,2.332000017,15234000,-0.962638524
2012-03-20T00:00:00.000,2.332000017,2.346667051,2.304666996,2.330667019,2.330667019,8505000,-0.057161161
2012-03-21T00:00:00.000,2.329333067,2.353332996,2.306667089,2.343333006,2.343333006,9108000,0.543449017
2012-03-22T00:00:00.000,2.331332922,2.343333006,2.286667109,2.293333054,2.293333054,7836000,-2.133710923
2012-03-23T00:00:00.000,2.28399992,2.308666945,2.210000038,2.272000074,2.272000074,17559000,-0.93021723
2012-03-26T00:00:00.000,2.372667074,2.539333105,2.335999966,2.493333101,2.493333101,47107500,9.741770231
2012-03-27T00:00:00.000,2.477333069,2.663332939,2.46866703,2.529333115,2.529333115,38088000,1.443850937
2012-03-28T00:00:00.000,2.518666983,2.562666893,2.473999977,2.523333073,2.523333073,14325000,-0.237218337
2012-03-29T00:00:00.000,2.546000004,2.546000004,2.46866703,2.488667011,2.488667011,11946000,-1.373820277
2012-03-30T00:00:00.000,2.501332998,2.529333115,2.445333004,2.482666969,2.482666969,13296000,-0.241094607
2012-04-02T00:00:00.000,2.488667011,2.53133297,2.435333014,2.438667059,2.438667059,15429000,-1.772284036
2012-04-03T00:00:00.000,2.446666956,2.564666986,2.444667101,2.53399992,2.53399992,16471500,3.909220022
2012-04-04T00:00:00.000,2.351332903,2.365999937,2.312666893,2.333333015,2.333333015,67227000,-7.918978326
2012-04-05T00:00:00.000,2.339999914,2.362667084,2.29399991,2.298666954,2.298666954,22641000,-1.485688548
